method,profile,segment,date,tournament,round,series,confidence,player1,player2,side,value_pct,odds,won,stake,flat_pnl,tier_pnl
current,hard_edge10_all,Hard|all|high+medium,2022-03-31,Miami Open,Quarterfinals,Masters 1000,high,Hubert Hurkacz,Daniil Medvedev,P1,21.275,3.8200,1,2.00,2.8200,5.6400
current,hard_edge10_all,Hard|all|high+medium,2022-03-31,Miami Open,Quarterfinals,Masters 1000,high,Casper Ruud,Alexander Zverev,P1,27.899,3.4000,1,2.00,2.4000,4.8000
current,hard_edge10_all,Hard|all|high+medium,2022-04-02,Miami Open,Semifinals,Masters 1000,high,Carlos Alcaraz,Hubert Hurkacz,P2,63.037,2.8900,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-07-25,Atlanta Open,1st Round,ATP250,high,Taro Daniel,Sebastian Korda,P1,45.610,2.5900,1,2.00,1.5900,3.1800
current,hard_edge10_all,Hard|all|high+medium,2022-07-26,Atlanta Open,1st Round,ATP250,medium,Ben Shelton,Ramkumar Ramanathan,P2,61.133,2.4300,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-07-29,Atlanta Open,Quarterfinals,ATP250,high,Alex De Minaur,Adrian Mannarino,P2,15.110,3.7600,0,1.50,-1.0000,-1.5000
current,hard_edge10_all,Hard|all|high+medium,2022-07-30,Atlanta Open,Semifinals,ATP250,high,Alex De Minaur,Ilya Ivashka,P2,39.775,2.4400,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-02,Citi Open,1st Round,ATP500,high,Benoit Paire,Peter Gojowczyk,P1,19.050,2.3900,1,1.50,1.3900,2.0850
current,hard_edge10_all,Hard|all|high+medium,2022-08-02,Citi Open,1st Round,ATP500,high,Jack Sock,David Goffin,P1,11.238,2.4400,1,1.00,1.4400,1.4400
current,hard_edge10_all,Hard|all|high+medium,2022-08-02,Los Cabos Open,1st Round,ATP250,high,Ricardas Berankis,Quentin Halys,P1,20.049,2.2400,1,2.00,1.2400,2.4800
current,hard_edge10_all,Hard|all|high+medium,2022-08-03,Los Cabos Open,1st Round,ATP250,medium,Jordan Thompson,Yannick Hanfmann,P2,12.241,2.6200,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-04,Los Cabos Open,2nd Round,ATP250,high,Radu Albot,Jason Murray Kubler,P1,10.097,2.8700,1,1.00,1.8700,1.8700
current,hard_edge10_all,Hard|all|high+medium,2022-08-04,Los Cabos Open,2nd Round,ATP250,high,Brandon Nakashima,Max Purcell,P2,11.515,4.3600,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-08,Canadian Open,1st Round,Masters 1000,high,Karen Khachanov,Francisco Cerundolo,P2,22.387,2.9000,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-08,Canadian Open,1st Round,Masters 1000,medium,Alex Molcan,Mackenzie Mcdonald,P1,25.558,2.1400,1,2.00,1.1400,2.2800
current,hard_edge10_all,Hard|all|high+medium,2022-08-09,Canadian Open,1st Round,Masters 1000,high,Maxime Cressy,Aslan Karatsev,P2,35.469,2.4000,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-09,Canadian Open,1st Round,Masters 1000,medium,Jack Draper,Hugo Gaston,P2,30.247,3.6300,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-10,Canadian Open,2nd Round,Masters 1000,high,Roberto Bautista Agut,Jenson Brooksby,P1,11.868,1.8500,1,1.00,0.8500,0.8500
current,hard_edge10_all,Hard|all|high+medium,2022-08-10,Canadian Open,2nd Round,Masters 1000,high,Alex De Minaur,Grigor Dimitrov,P2,16.643,2.6400,0,1.50,-1.0000,-1.5000
current,hard_edge10_all,Hard|all|high+medium,2022-08-10,Canadian Open,2nd Round,Masters 1000,high,Gael Monfils,Maxime Cressy,P1,27.899,2.1500,1,2.00,1.1500,2.3000
current,hard_edge10_all,Hard|all|high+medium,2022-08-10,Canadian Open,2nd Round,Masters 1000,medium,Albert Ramos-Vinolas,Diego Sebastian Schwartzman,P1,17.424,3.0200,1,1.50,2.0200,3.0300
current,hard_edge10_all,Hard|all|high+medium,2022-08-11,Canadian Open,2nd Round,Masters 1000,high,Jack Draper,Stefanos Tsitsipas,P1,25.049,4.0300,1,2.00,3.0300,6.0600
current,hard_edge10_all,Hard|all|high+medium,2022-08-11,Canadian Open,2nd Round,Masters 1000,high,Daniel Evans,Andrey Rublev,P1,18.944,3.4000,1,1.50,2.4000,3.6000
current,hard_edge10_all,Hard|all|high+medium,2022-08-11,Canadian Open,3rd Round,Masters 1000,high,Nick Kyrgios,Alex De Minaur,P2,24.170,3.0600,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-11,Canadian Open,3rd Round,Masters 1000,high,Felix Auger Aliassime,Cameron Norrie,P2,28.741,2.1000,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-11,Canadian Open,3rd Round,Masters 1000,high,Daniel Evans,Taylor Harry Fritz,P1,16.986,2.8700,1,1.50,1.8700,2.8050
current,hard_edge10_all,Hard|all|high+medium,2022-08-12,Canadian Open,Quarterfinals,Masters 1000,high,Casper Ruud,Felix Auger Aliassime,P1,45.325,2.5100,1,2.00,1.5100,3.0200
current,hard_edge10_all,Hard|all|high+medium,2022-08-13,Canadian Open,Quarterfinals,Masters 1000,high,Pablo Carreno-Busta,Jack Draper,P2,14.105,3.1800,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-14,Canadian Open,Semifinals,Masters 1000,high,Pablo Carreno-Busta,Daniel Evans,P2,12.284,2.7700,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-15,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Roberto Bautista Agut,Francisco Cerundolo,P2,17.784,3.3600,0,1.50,-1.0000,-1.5000
current,hard_edge10_all,Hard|all|high+medium,2022-08-15,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Marcos Giron,David Goffin,P1,19.369,2.1300,1,1.50,1.1300,1.6950
current,hard_edge10_all,Hard|all|high+medium,2022-08-15,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Cameron Norrie,Holger Rune,P2,21.473,4.2000,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-15,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,John Isner,Benjamin Bonzi,P2,40.903,2.3500,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-16,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Nick Kyrgios,Alejandro Davidovich Fokina,P2,31.362,4.4000,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-16,Western & Southern Financial Group Masters,1st Round,Masters 1000,medium,Borna Coric,Lorenzo Musetti,P2,11.029,1.6000,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-16,Western & Southern Financial Group Masters,1st Round,Masters 1000,high,Fabio Fognini,Albert Ramos-Vinolas,P2,10.764,1.9300,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-17,Western & Southern Financial Group Masters,2nd Round,Masters 1000,high,Roberto Bautista Agut,Marcos Giron,P2,18.685,3.3800,0,1.50,-1.0000,-1.5000
current,hard_edge10_all,Hard|all|high+medium,2022-08-17,Western & Southern Financial Group Masters,2nd Round,Masters 1000,high,Cameron Norrie,Andy Murray,P2,13.186,3.5700,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-18,Western & Southern Financial Group Masters,3rd Round,Masters 1000,high,Taylor Harry Fritz,Andrey Rublev,P2,54.209,2.7600,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-19,Western & Southern Financial Group Masters,3rd Round,Masters 1000,high,Felix Auger Aliassime,Jannik Sinner,P2,10.141,2.0100,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-19,Western & Southern Financial Group Masters,3rd Round,Masters 1000,high,Carlos Alcaraz,Marin Cilic,P2,27.794,4.1300,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-21,Western & Southern Financial Group Masters,Semifinals,Masters 1000,high,Stefanos Tsitsipas,Daniil Medvedev,P1,21.049,3.4900,1,2.00,2.4900,4.9800
current,hard_edge10_all,Hard|all|high+medium,2022-08-21,Winston-Salem Open at Wake Forest University,1st Round,ATP250,high,Thiago Moura Monteiro,Denis Kudla,P1,14.260,2.0400,1,1.00,1.0400,1.0400
current,hard_edge10_all,Hard|all|high+medium,2022-08-22,Winston-Salem Open at Wake Forest University,1st Round,ATP250,high,James Duckworth,Thanasi Kokkinakis,P1,16.081,3.1400,1,1.50,2.1400,3.2100
current,hard_edge10_all,Hard|all|high+medium,2022-08-22,Winston-Salem Open at Wake Forest University,1st Round,ATP250,medium,Laslo Djere,David Goffin,P1,20.070,3.5000,1,2.00,2.5000,5.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-22,Winston-Salem Open at Wake Forest University,1st Round,ATP250,high,Adrian Mannarino,Christopher O'Connell,P2,16.223,2.0100,0,1.50,-1.0000,-1.5000
current,hard_edge10_all,Hard|all|high+medium,2022-08-23,Winston-Salem Open at Wake Forest University,2nd Round,ATP250,medium,Laslo Djere,Joao Sousa,P2,29.258,2.3700,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-23,Winston-Salem Open at Wake Forest University,2nd Round,ATP250,high,Maxime Cressy,James Duckworth,P2,13.614,2.8100,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-23,Winston-Salem Open at Wake Forest University,2nd Round,ATP250,medium,Albert Ramos-Vinolas,John Millman,P1,47.316,2.4100,1,2.00,1.4100,2.8200
current,hard_edge10_all,Hard|all|high+medium,2022-08-24,Winston-Salem Open at Wake Forest University,2nd Round,ATP250,medium,Marc-Andrea Huesler,Mikael Ymer,P1,24.967,3.1500,1,2.00,2.1500,4.3000
current,hard_edge10_all,Hard|all|high+medium,2022-08-24,Winston-Salem Open at Wake Forest University,3rd Round,ATP250,high,Adrian Mannarino,Albert Ramos-Vinolas,P2,14.312,2.0900,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-25,Winston-Salem Open at Wake Forest University,3rd Round,ATP250,high,Marc-Andrea Huesler,Ilya Ivashka,P1,30.643,3.4900,1,2.00,2.4900,4.9800
current,hard_edge10_all,Hard|all|high+medium,2022-08-26,Winston-Salem Open at Wake Forest University,Quarterfinals,ATP250,high,Marc-Andrea Huesler,Jack Draper,P1,29.545,3.2300,1,2.00,2.2300,4.4600
current,hard_edge10_all,Hard|all|high+medium,2022-08-27,Winston-Salem Open at Wake Forest University,Semifinals,ATP250,high,Adrian Mannarino,Botic Van De Zandschulp,P1,12.025,2.6900,1,1.00,1.6900,1.6900
current,hard_edge10_all,Hard|all|high+medium,2022-08-29,US Open,1st Round,Grand Slam,high,Arthur Rinderknech,Quentin Halys,P2,17.285,2.7400,0,1.50,-1.0000,-1.5000
current,hard_edge10_all,Hard|all|high+medium,2022-08-29,US Open,1st Round,Grand Slam,high,Alejandro Davidovich Fokina,Yoshihito Nishioka,P2,17.368,2.2600,0,1.50,-1.0000,-1.5000
current,hard_edge10_all,Hard|all|high+medium,2022-08-29,US Open,1st Round,Grand Slam,high,Alex De Minaur,Filip Krajinovic,P2,27.641,3.9900,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-08-29,US Open,1st Round,Grand Slam,high,Emilio Nava,John Millman,P1,28.438,3.3100,1,2.00,2.3100,4.6200
current,hard_edge10_all,Hard|all|high+medium,2022-08-30,US Open,1st Round,Grand Slam,high,James Duckworth,Christopher O'Connell,P1,11.212,2.5400,1,1.00,1.5400,1.5400
current,hard_edge10_all,Hard|all|high+medium,2022-08-30,US Open,1st Round,Grand Slam,medium,Brandon Nakashima,Pavel Kotov,P2,31.319,3.7800,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-01,US Open,2nd Round,Grand Slam,medium,Richard Gasquet,Miomir Kecmanovic,P1,28.282,3.3700,1,2.00,2.3700,4.7400
current,hard_edge10_all,Hard|all|high+medium,2022-09-02,US Open,3rd Round,Grand Slam,high,Matteo Berrettini,Andy Murray,P2,12.774,2.7700,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-03,US Open,3rd Round,Grand Slam,high,Andrey Rublev,Denis Shapovalov,P1,12.733,1.5500,1,1.00,0.5500,0.5500
current,hard_edge10_all,Hard|all|high+medium,2022-09-03,US Open,3rd Round,Grand Slam,high,Marin Cilic,Daniel Evans,P2,14.462,2.4300,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-07,US Open,Quarterfinals,Grand Slam,high,Karen Khachanov,Nick Kyrgios,P1,38.723,4.1800,1,2.00,3.1800,6.3600
current,hard_edge10_all,Hard|all|high+medium,2022-09-11,US Open,The Final,Grand Slam,high,Carlos Alcaraz,Casper Ruud,P2,16.735,2.8600,0,1.50,-1.0000,-1.5000
current,hard_edge10_all,Hard|all|high+medium,2022-09-19,Open de Moselle,1st Round,ATP250,high,Sebastian Korda,Hugo Gaston,P2,24.895,4.1300,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-19,San Diego Open,1st Round,ATP250,medium,Tomas Martin Etcheverry,Facundo Mena,P2,28.524,2.2200,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-21,Open de Moselle,2nd Round,ATP250,high,Sebastian Korda,Lorenzo Musetti,P2,11.901,2.8200,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-21,San Diego Open,1st Round,ATP250,high,Denis Kudla,Fernando Verdasco,P2,10.634,2.3900,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-21,San Diego Open,1st Round,ATP250,high,Mackenzie Mcdonald,Henri Laaksonen,P2,32.631,4.1600,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-22,Open de Moselle,2nd Round,ATP250,high,Mikael Ymer,Gregoire Barrere,P2,21.295,2.7200,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-22,San Diego Open,1st Round,ATP250,high,Alejandro Tabilo,Steve Johnson,P1,47.484,2.3600,1,2.00,1.3600,2.7200
current,hard_edge10_all,Hard|all|high+medium,2022-09-22,San Diego Open,2nd Round,ATP250,high,James Duckworth,Mitchell Krueger,P2,12.690,3.0500,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-22,San Diego Open,2nd Round,ATP250,high,Constant Lestienne,Alejandro Tabilo,P1,30.024,2.3000,1,2.00,1.3000,2.6000
current,hard_edge10_all,Hard|all|high+medium,2022-09-22,San Diego Open,2nd Round,ATP250,high,Christopher O'Connell,Jeff Wolf,P1,17.975,2.4400,1,1.50,1.4400,2.1600
current,hard_edge10_all,Hard|all|high+medium,2022-09-22,San Diego Open,2nd Round,ATP250,high,Jenson Brooksby,Mackenzie Mcdonald,P2,24.002,3.1000,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-23,San Diego Open,Quarterfinals,ATP250,high,Marcos Giron,James Duckworth,P2,29.187,2.4300,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-26,San Diego Open,The Final,ATP250,high,Brandon Nakashima,Marcos Giron,P2,14.074,2.9100,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-27,Sofia Open,1st Round,ATP250,high,Aleksandar Vukic,Fabio Fognini,P1,15.516,2.6600,1,1.50,1.6600,2.4900
current,hard_edge10_all,Hard|all|high+medium,2022-09-27,Tel Aviv Open,1st Round,ATP250,high,Emil Ruusuvuori,Jeff Wolf,P2,13.349,2.7100,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-27,Tel Aviv Open,1st Round,ATP250,medium,Tomas Martin Etcheverry,Aslan Karatsev,P1,11.941,3.7300,1,1.00,2.7300,2.7300
current,hard_edge10_all,Hard|all|high+medium,2022-09-28,Korea Open,2nd Round,ATP250,high,Radu Albot,Steve Johnson,P1,12.129,1.7600,1,1.00,0.7600,0.7600
current,hard_edge10_all,Hard|all|high+medium,2022-09-28,Sofia Open,2nd Round,ATP250,high,Lorenzo Musetti,Alexandar Lazarov,P2,35.887,4.2700,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-28,Tel Aviv Open,1st Round,ATP250,high,Constant Lestienne,Adrian Mannarino,P1,53.916,2.5300,1,2.00,1.5300,3.0600
current,hard_edge10_all,Hard|all|high+medium,2022-09-28,Tel Aviv Open,2nd Round,ATP250,high,Maxime Cressy,Sebastian Korda,P1,13.351,2.7100,1,1.00,1.7100,1.7100
current,hard_edge10_all,Hard|all|high+medium,2022-09-29,Korea Open,2nd Round,ATP250,high,Yoshihito Nishioka,Taro Daniel,P2,12.190,2.3200,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-29,Korea Open,2nd Round,ATP250,high,Aleksandar Kovacevic,Chun Hsin Tseng,P2,11.818,1.7600,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-29,Sofia Open,2nd Round,ATP250,high,Holger Rune,Lorenzo Sonego,P2,10.663,1.8100,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-30,Korea Open,Quarterfinals,ATP250,high,Aleksandar Kovacevic,Mackenzie Mcdonald,P1,18.822,3.6400,1,1.50,2.6400,3.9600
current,hard_edge10_all,Hard|all|high+medium,2022-09-30,Sofia Open,Quarterfinals,ATP250,high,Marc-Andrea Huesler,Kamil Majchrzak,P2,14.621,2.5600,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-09-30,Tel Aviv Open,Quarterfinals,ATP250,high,Constant Lestienne,Maxime Cressy,P1,41.743,2.5400,1,2.00,1.5400,3.0800
current,hard_edge10_all,Hard|all|high+medium,2022-10-01,Korea Open,Semifinals,ATP250,high,Yoshihito Nishioka,Aleksandar Kovacevic,P2,11.176,3.9000,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-01,Korea Open,Semifinals,ATP250,high,Denis Shapovalov,Jenson Brooksby,P2,25.457,2.3500,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-05,Astana Open,2nd Round,ATP500,high,Adrian Mannarino,David Goffin,P1,23.939,2.2500,1,2.00,1.2500,2.5000
current,hard_edge10_all,Hard|all|high+medium,2022-10-06,Astana Open,2nd Round,ATP500,high,Karen Khachanov,Marin Cilic,P2,10.440,2.0800,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-07,Rakuten Japan Open Tennis Championships,Quarterfinals,ATP500,high,Denis Shapovalov,Borna Coric,P1,17.676,2.3200,1,1.50,1.3200,1.9800
current,hard_edge10_all,Hard|all|high+medium,2022-10-11,Firenze Open,1st Round,ATP250,medium,Bernabe Zapata Miralles,Lorenzo Sonego,P1,31.437,4.3000,1,2.00,3.3000,6.6000
current,hard_edge10_all,Hard|all|high+medium,2022-10-11,Gijon Open,1st Round,ATP250,medium,Marcos Giron,Albert Ramos-Vinolas,P2,10.050,2.5200,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-12,Gijon Open,2nd Round,ATP250,medium,Dominic Thiem,Marcos Giron,P2,72.788,2.7000,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-12,Gijon Open,2nd Round,ATP250,high,Arthur Rinderknech,Constant Lestienne,P2,16.534,1.9300,0,1.50,-1.0000,-1.5000
current,hard_edge10_all,Hard|all|high+medium,2022-10-14,Gijon Open,Quarterfinals,ATP250,medium,Dominic Thiem,Francisco Cerundolo,P2,126.379,3.1800,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-14,Gijon Open,Quarterfinals,ATP250,high,Sebastian Korda,Andy Murray,P2,10.592,2.6300,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-15,Gijon Open,Semifinals,ATP250,high,Sebastian Korda,Arthur Rinderknech,P2,19.810,2.9800,0,1.50,-1.0000,-1.5000
current,hard_edge10_all,Hard|all|high+medium,2022-10-16,Firenze Open,The Final,ATP250,high,Felix Auger Aliassime,Jeff Wolf,P2,28.296,4.4300,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-17,European Open,1st Round,ATP250,medium,Richard Gasquet,Stan Wawrinka,P1,60.531,2.5900,1,2.00,1.5900,3.1800
current,hard_edge10_all,Hard|all|high+medium,2022-10-17,European Open,1st Round,ATP250,high,Daniel Evans,Tallon Griekspoor,P2,27.721,3.6100,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-18,European Open,1st Round,ATP250,high,Francisco Cerundolo,Marc-Andrea Huesler,P1,19.609,2.2900,1,1.50,1.2900,1.9350
current,hard_edge10_all,Hard|all|high+medium,2022-10-18,Napoli Cup,1st Round,ATP250,medium,Daniel Elahi Galan,Bernabe Zapata Miralles,P1,13.449,2.1300,1,1.00,1.1300,1.1300
current,hard_edge10_all,Hard|all|high+medium,2022-10-18,Stockholm Open,1st Round,ATP250,medium,Antoine Bellier,Alexander Shevchenko,P1,51.119,2.5000,1,2.00,1.5000,3.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-18,Stockholm Open,1st Round,ATP250,high,Alex De Minaur,Benjamin Bonzi,P2,22.519,3.1800,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-19,European Open,1st Round,ATP250,medium,Manuel Guinard,Geoffrey Blancaneaux,P2,10.829,2.3000,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-19,Napoli Cup,1st Round,ATP250,medium,Corentin Moutet,Luca Nardi,P1,14.022,1.9100,1,1.00,0.9100,0.9100
current,hard_edge10_all,Hard|all|high+medium,2022-10-19,Napoli Cup,1st Round,ATP250,high,Sebastian Baez,Lorenzo Sonego,P1,23.151,3.8600,1,2.00,2.8600,5.7200
current,hard_edge10_all,Hard|all|high+medium,2022-10-19,Stockholm Open,2nd Round,ATP250,medium,Holger Rune,Cristian Garin,P2,15.250,3.9800,0,1.50,-1.0000,-1.5000
current,hard_edge10_all,Hard|all|high+medium,2022-10-20,European Open,2nd Round,ATP250,medium,Dominic Thiem,Francisco Cerundolo,P2,128.375,3.4200,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-20,Napoli Cup,1st Round,ATP250,high,Laslo Djere,Borna Gojo,P2,14.594,2.1400,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-20,Stockholm Open,2nd Round,ATP250,high,Alex De Minaur,Jeff Wolf,P2,19.406,2.8500,0,1.50,-1.0000,-1.5000
current,hard_edge10_all,Hard|all|high+medium,2022-10-21,European Open,Quarterfinals,ATP250,high,Felix Auger Aliassime,Daniel Evans,P2,21.515,3.2400,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-21,European Open,Quarterfinals,ATP250,medium,Richard Gasquet,David Goffin,P1,23.642,2.4200,1,2.00,1.4200,2.8400
current,hard_edge10_all,Hard|all|high+medium,2022-10-21,Stockholm Open,Quarterfinals,ATP250,high,Alex De Minaur,Denis Shapovalov,P2,13.733,1.9700,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-22,Napoli Cup,Semifinals,ATP250,high,Lorenzo Musetti,Miomir Kecmanovic,P2,18.680,2.0000,0,1.50,-1.0000,-1.5000
current,hard_edge10_all,Hard|all|high+medium,2022-10-23,Napoli Cup,The Final,ATP250,high,Lorenzo Musetti,Matteo Berrettini,P2,21.602,2.1500,0,2.00,-1.0000,-2.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-25,Swiss Indoors,1st Round,ATP500,high,Botic Van De Zandschulp,Adrian Mannarino,P2,15.787,2.2400,0,1.50,-1.0000,-1.5000
current,hard_edge10_all,Hard|all|high+medium,2022-10-26,Vienna Open,1st Round,ATP500,high,Marcos Giron,Tallon Griekspoor,P2,10.012,2.3800,0,1.00,-1.0000,-1.0000
current,hard_edge10_all,Hard|all|high+medium,2022-10-26,Vienna Open,2nd Round,ATP500,high,Daniel Evans,Karen Khachanov,P1,11.625,2.1700,1,1.00,1.1700,1.1700
current,hard_edge10_all,Hard|all|high+medium,2022-10-28,Vienna Open,Quarterfinals,ATP500,high,Denis Shapovalov,Daniel Evans,P2,10.426,2.1300,0,1.00,-1.0000,-1.0000
